data,comarcacodi,comarcadescripcio,municipicodi,municipidescripcio,districtecodi,districtedescripcio,sexecodi,sexedescripcio,resultatcoviddescripcio,numcasos,:id
2021-02-01T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,0.0,Home,Positiu TAR,11,row-fyep~fbp5_gb3v
2020-10-30T00:00:00.000,6.0,ANOIA,8102.0,IGUALADA,,No classificat,1.0,Dona,Positiu per Test Ràpid,3,row-443a_pubs-4qbn
2021-01-08T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,0.0,Home,Positiu per ELISA,1,row-tks9-4qpm-26bf
2020-05-27T00:00:00.000,34.0,SELVA,17213.0,VIDRERES,,No classificat,0.0,Home,PCR probable,1,row-pgvc_qj3f~pibs
2020-05-27T00:00:00.000,36.0,TARRAGONES,43148.0,TARRAGONA,,No classificat,1.0,Dona,PCR probable,1,row-dmaa.jtfv_bfpf
2020-05-15T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,0.0,Home,PCR probable,1,row-x77b~nv6h-z54j
2020-08-26T00:00:00.000,40.0,VALLES OCCIDENTAL,8260.0,SANTA PERPÈTUA DE MOGODA,,No classificat,0.0,Home,Epidemiològic,1,row-iqee.7jbj.gyhg
2020-08-21T00:00:00.000,1.0,ALT CAMP,43161.0,VALLS,,No classificat,1.0,Dona,Epidemiològic,1,row-dr4u_p3ks_jvag
2020-07-28T00:00:00.000,34.0,SELVA,17164.0,SANT HILARI SACALM,,No classificat,1.0,Dona,Positiu per Test Ràpid,2,row-bn7t~vwng~pa7w
2020-05-01T00:00:00.000,21.0,MARESME,8172.0,PREMIÀ DE MAR,,No classificat,1.0,Dona,Positiu per ELISA,1,row-k9rn.4nkh-7seu
2020-06-04T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,5.0,SARRIÀ-SANT GERVASI,0.0,Home,Positiu per ELISA,1,row-kz67_h4ii_9g65
2020-04-30T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,0.0,Home,Epidemiològic,2,row-4xn4~pfm2_vgax
2021-01-22T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,PCR probable,2,row-9ukq~7rfj_wszb
2020-10-14T00:00:00.000,41.0,VALLES ORIENTAL,8159.0,PARETS DEL VALLÈS,,No classificat,0.0,Home,Positiu per ELISA,1,row-mfq3-x3zd~evvc
2020-11-05T00:00:00.000,41.0,VALLES ORIENTAL,8046.0,CARDEDEU,,No classificat,0.0,Home,Positiu per ELISA,1,row-yyh3_v3nz-8nps
2020-11-06T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,1.0,Dona,PCR probable,1,row-ka5n~8qks~67th
2020-04-07T00:00:00.000,42.0,MOIANÈS,8138.0,MOIÀ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-jjju_reu8-ph2z
2020-04-12T00:00:00.000,11.0,BAIX LLOBREGAT,8114.0,MARTORELL,,No classificat,1.0,Dona,Positiu per ELISA,1,row-yfid~hwcw~pb2z
2020-10-20T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,0.0,Home,Positiu per ELISA,1,row-cdr2-yiuu_d5p7
2020-08-20T00:00:00.000,16.0,CONCA DE BARBERA,43021.0,BARBERÀ DE LA CONCA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-wcde.c8yt.ee9g
2020-09-27T00:00:00.000,11.0,BAIX LLOBREGAT,8244.0,SANTA COLOMA DE CERVELLÓ,,No classificat,0.0,Home,PCR probable,1,row-xtji_fznr-74a6
2020-09-30T00:00:00.000,7.0,BAGES,8113.0,MANRESA,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-a4sn~aj7t-2vqa
2020-09-28T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,5.0,SARRIÀ-SANT GERVASI,1.0,Dona,Positiu per Test Ràpid,3,row-mcci_symu~9dfk
2020-08-03T00:00:00.000,11.0,BAIX LLOBREGAT,8123.0,MOLINS DE REI,,No classificat,1.0,Dona,PCR probable,1,row-prxu-z5it.xyrs
2020-03-24T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Positiu per ELISA,1,row-x42h~ezi6-nj4j
2020-09-30T00:00:00.000,6.0,ANOIA,8031.0,CALAF,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-2ee3~bede~tera
2020-03-26T00:00:00.000,21.0,MARESME,8172.0,PREMIÀ DE MAR,,No classificat,1.0,Dona,Positiu per ELISA,1,row-gjzx_apnb~k49j
2020-06-11T00:00:00.000,13.0,BARCELONES,8245.0,SANTA COLOMA DE GRAMENET,,No classificat,0.0,Home,Positiu per ELISA,1,row-s7cu_t75m-qkda
2020-03-17T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,Positiu per ELISA,2,row-dw2z.676n-yr3s
2021-03-24T00:00:00.000,7.0,BAGES,8192.0,SANTPEDOR,,No classificat,0.0,Home,Positiu PCR,1,row-xcst.dg7w~f7pt
2020-05-07T00:00:00.000,32.0,SEGARRA,25110.0,GUISSONA,,No classificat,1.0,Dona,Epidemiològic,1,row-fsv4~xt77_46bf
2020-08-03T00:00:00.000,6.0,ANOIA,8102.0,IGUALADA,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-4qnm-uzgp_9zsa
2021-02-24T00:00:00.000,13.0,BARCELONES,8245.0,SANTA COLOMA DE GRAMENET,,No classificat,1.0,Dona,Positiu per ELISA,1,row-sj6k.ef7n~5d8z
2021-02-24T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,0.0,Home,Positiu per ELISA,2,row-djiz~gf9v_uxu9
2020-09-17T00:00:00.000,21.0,MARESME,8172.0,PREMIÀ DE MAR,,No classificat,1.0,Dona,Positiu per ELISA,1,row-c5fg~8kep-ff7w
2021-01-26T00:00:00.000,42.0,MOIANÈS,8055.0,CASTELLCIR,,No classificat,1.0,Dona,PCR probable,1,row-vuy9~kw5n.fny8
2020-07-15T00:00:00.000,41.0,VALLES ORIENTAL,8136.0,MONTORNÈS DEL VALLÈS,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-4axi_8mwi-tz73
2020-07-14T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,0.0,Home,Positiu per Test Ràpid,10,row-xijh.kf26~t2vh
2020-07-15T00:00:00.000,7.0,BAGES,8218.0,SANT JOAN DE VILATORRADA,,No classificat,1.0,Dona,Positiu per Test Ràpid,2,row-jqdu.irx7-ygsx
2020-07-15T00:00:00.000,41.0,VALLES ORIENTAL,8198.0,SANT ANTONI DE VILAMAJOR,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-weaj-cih6~9x3v
2020-07-17T00:00:00.000,,,,No classificat,,No classificat,,No classificat,Epidemiològic,5,row-4evs_j7m5_q5b2
2020-07-17T00:00:00.000,6.0,ANOIA,8165.0,LA POBLA DE CLARAMUNT,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-gmej.hw52~ufn3
2020-07-18T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,5.0,SARRIÀ-SANT GERVASI,1.0,Dona,Positiu per ELISA,1,row-twgc-u6xp_vai5
2020-09-09T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,1.0,Dona,Positiu per ELISA,2,row-geww_6w9z~qafu
2020-10-29T00:00:00.000,11.0,BAIX LLOBREGAT,8157.0,PALLEJÀ,,No classificat,1.0,Dona,PCR probable,1,row-ujs4-9ume-iavj
2021-01-23T00:00:00.000,40.0,VALLES OCCIDENTAL,8180.0,RIPOLLET,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-wxph~uyer~guei
2020-04-11T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,1.0,Dona,Epidemiològic,2,row-v636.ys5t-uy29
2020-09-21T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-6x5g~rqpj_f7yk
2020-10-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,1.0,CIUTAT VELLA,0.0,Home,Positiu per Test Ràpid,1,row-ntfr.dtrz_qnc2
2020-11-21T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,2,row-xg2p-b594.4hva
2020-09-20T00:00:00.000,39.0,VALL D'ARAN,25243.0,VIELHA E MIJARAN,,No classificat,1.0,Dona,Positiu per ELISA,1,row-s9yp.ijck-h2ne
2020-10-08T00:00:00.000,41.0,VALLES ORIENTAL,8107.0,LLIÇÀ D'AMUNT,,No classificat,0.0,Home,Epidemiològic,1,row-v3bv_h66t_a3ez
2020-08-10T00:00:00.000,7.0,BAGES,8113.0,MANRESA,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-wnkn-usij.gyji
2020-12-31T00:00:00.000,17.0,GARRAF,8307.0,VILANOVA I LA GELTRÚ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-kqh5_dmfd~brs9
2020-12-20T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-xnmz.3kvx.mdjj
2021-03-26T00:00:00.000,36.0,TARRAGONES,43144.0,LA SECUITA,,No classificat,0.0,Home,Positiu TAR,1,row-ukk2~4yxw_5449
2020-05-06T00:00:00.000,6.0,ANOIA,8165.0,LA POBLA DE CLARAMUNT,,No classificat,1.0,Dona,Positiu per ELISA,3,row-43wv_s22f~jdq7
2020-09-05T00:00:00.000,7.0,BAGES,8113.0,MANRESA,,No classificat,0.0,Home,Positiu per ELISA,1,row-zqw9_ts47-95dj
2020-12-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,1.0,Dona,Positiu per ELISA,1,row-dwzy~n4ie.gh4q
2020-10-20T00:00:00.000,21.0,MARESME,8040.0,CANET DE MAR,,No classificat,1.0,Dona,PCR probable,1,row-4bz3_ivbk~nuvp
2020-10-26T00:00:00.000,40.0,VALLES OCCIDENTAL,8904.0,BADIA DEL VALLÈS,,No classificat,1.0,Dona,Epidemiològic,1,row-kbr7~w55g_3854
2021-01-14T00:00:00.000,11.0,BAIX LLOBREGAT,8301.0,VILADECANS,,No classificat,1.0,Dona,PCR probable,1,row-sai3.qrhx.wznh
2020-12-03T00:00:00.000,21.0,MARESME,8118.0,EL MASNOU,,No classificat,1.0,Dona,Positiu per ELISA,1,row-c23g.drtm-pjr3
2020-08-21T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-9xq4~x2uu_uct6
2020-08-20T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,0.0,Home,PCR probable,1,row-zaif-7n3x~vj5y
2021-03-26T00:00:00.000,27.0,PLA D'URGELL,25248.0,VILANOVA DE BELLPUIG,,No classificat,0.0,Home,Positiu TAR,1,row-jh55-spge_hm7c
2020-04-20T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,1.0,CIUTAT VELLA,0.0,Home,Epidemiològic,3,row-krsa~87qc~p5qc
2020-04-04T00:00:00.000,11.0,BAIX LLOBREGAT,8196.0,SANT ANDREU DE LA BARCA,,No classificat,0.0,Home,PCR probable,4,row-unat_mwus-s4c8
2020-04-21T00:00:00.000,24.0,OSONA,8117.0,LES MASIES DE VOLTREGÀ,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-k6ie.9fk2-2g3m
2020-04-16T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,0.0,Home,Positiu per Test Ràpid,1,row-zn9i-qd2v~i3cr
2020-09-28T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,0.0,Home,Positiu per Test Ràpid,3,row-w7dc_ak9d-w8su
2020-09-18T00:00:00.000,11.0,BAIX LLOBREGAT,8157.0,PALLEJÀ,,No classificat,0.0,Home,PCR probable,1,row-znmz.q9me.226c
2020-10-28T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,1.0,Dona,Positiu per ELISA,1,row-5d9v.xdjz~t2um
